codine	Municipio	Superficie	Capitalidad	Año	CA	Autonomía	CP	Provincia	CPJ	Partido_Judicial
31164	Mélida	26,11	Mélida		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31165	Mendavia	78,33	Mendavia		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31166	Mendaza	32,95	Mendaza		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31167	Mendigorría	39,43	Mendigorría		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31168	Metauten	22,58	Metauten		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31169	Milagro	28,34	Milagro		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31170	Mirafuentes	2,65	Mirafuentes		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31171	Miranda de Arga	59,79	Miranda de Arga		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31172	Monreal/Elo	22,61	Monreal/Elo		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31173	Monteagudo	10,84	Monteagudo		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31174	Morentin	8,94	Morentin		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31175	Mues	14,47	Mues		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31176	Murchante	13,22	Murchante		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31177	Murieta	4,47	Murieta		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31178	Murillo el Cuende	59,20	Rada		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31179	Murillo el Fruto	33,79	Murillo el Fruto		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31180	Muruzábal	5,94	Muruzábal		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31181	Navascués/Nabaskoze	95,92	Navascués/Nabaskoze		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31182	Nazar	9,42	Nazar		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31183	Obanos	19,85	Obanos		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31184	Oco	3,28	Oco		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31185	Ochagavía/Otsagabia	129,16	Ochagavía/Otsagabia		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31186	Odieta	24,09	Ripa/Erripa		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31187	Oitz	8,10	Oitz		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31188	Olaibar	15,99	Olave/Olabe		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31189	Olazti/Olazagutía	19,19	Olazti/Olazagutía		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31190	Olejua	4,35	Olejua		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31191	Olite/Erriberri	84,16	Olite/Erriberri		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31192	Olóriz/Oloritz	40,72	Olóriz/Oloritz		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31193	Cendea de Olza/Oltza Zendea	41,25	Ororbia		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31194	Ollo	37,22	Ollo		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31195	Orbaizeta	81,72	Orbaizeta		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31196	Orbara	8,99	Orbara		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31197	Orísoain	7,20	Orísoain		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31198	Oronz/Orontze	11,54	Oronz/Orontze		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31199	Oroz-Betelu/Orotz-Betelu	24,15	Oroz-Betelu/Orotz-Betelu		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31200	Oteiza	47,99	Oteiza		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31201	Pamplona/Iruña	25,24	Pamplona/Iruña		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31202	Peralta/Azkoien	88,57	Peralta/Azkoien		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31203	Petilla de Aragón	27,55	Petilla de Aragón		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31204	Piedramillera	13,26	Piedramillera		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31205	Pitillas	42,38	Pitillas		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31206	Puente la Reina/Gares	39,71	Puente la Reina/Gares		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31207	Pueyo	21,04	Pueyo		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31208	Ribaforada	28,95	Ribaforada		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31209	Romanzado	91,44	Domeño		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31210	Roncal/Erronkari	38,98	Roncal/Erronkari		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31211	Orreaga/Roncesvalles	15,28	Orreaga/Roncesvalles		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31212	Sada	12,65	Sada		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31213	Saldías	8,95	Saldías		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31214	Salinas de Oro/Jaitz	13,87	Salinas de Oro/Jaitz		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31215	San Adrián	21,15	San Adrián		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31216	Sangüesa/Zangoza	68,03	Sangüesa/Zangoza		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31217	San Martín de Unx	50,17	San Martín de Unx		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31219	Sansol	13,63	Sansol		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31220	Santacara	33,96	Santacara		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31221	Doneztebe/Santesteban	8,69	Doneztebe/Santesteban		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31222	Sarriés/Sartze	22,95	Sarriés/Sartze		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31223	Sartaguda	14,91	Sartaguda		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31224	Sesma	71,33	Sesma		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31225	Sorlada	6,14	Sorlada		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31226	Sunbilla	46,79	Sunbilla		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31227	Tafalla	98,08	Tafalla		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31228	Tiebas-Muruarte de Reta	21,35	Tiebas		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31229	Tirapu	5,64	Tirapu		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31230	Torralba del Río	17,96	Torralba del Río		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31231	Torres del Río	12,39	Torres del Río		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31232	Tudela	215,06	Tudela		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31233	Tulebras	3,81	Tulebras		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31234	Ucar	11,85	Ucar		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31235	Ujué	112,12	Ujué		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31236	Ultzama	96,44	Larraintzar		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31237	Unciti	37,31	Unciti		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31238	Unzué/Untzue	18,88	Unzué/Untzue		15	Navarra (Comunidad Foral de)	31	Navarra	3105	Tafalla
31239	Urdazubi/Urdax	7,75	Urdazubi/Urdax		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31240	Urdiain	15,19	Urdiain		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31241	Urraul Alto	140,86	Santa Fe		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31242	Urraul Bajo	59,72	San Vicente		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31243	Urroz-Villa	11,20	Urroz-Villa		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31244	Urrotz	11,93	Urrotz		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31245	Urzainqui/Urzainki	20,92	Urzainqui/Urzainki		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31246	Uterga	8,63	Uterga		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31247	Uztárroz/Uztarroze	58,34	Uztárroz/Uztarroze		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31248	Luzaide/Valcarlos	44,90	Luzaide/Valcarlos		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31249	Valtierra	50,27	Valtierra		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31250	Bera	35,33	Bera		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31251	Viana	78,87	Viana		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31252	Vidángoz/Bidankoze	39,70	Vidángoz/Bidankoze		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31253	Bidaurreta	5,14	Bidaurreta		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31254	Villafranca	46,23	Villafranca		15	Navarra (Comunidad Foral de)	31	Navarra	3103	Tudela
31255	Villamayor de Monjardín	11,10	Villamayor de Monjardín		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31256	Hiriberri/Villanueva de Aezkoa	21,64	Hiriberri/Villanueva de Aezkoa		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31257	Villatuerta	23,81	Villatuerta		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31258	Villava/Atarrabia	1,06	Villava/Atarrabia		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31259	Igantzi	16,56	Igantzi		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31260	Valle de Yerri/Deierri	252,61	Arizala/Aritzala                                  		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31261	Yesa	22,95	Yesa		15	Navarra (Comunidad Foral de)	31	Navarra	3102	Aoiz
31262	Zabalza/Zabaltza	14,04	Arraiza		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31263	Zubieta	17,82	Zubieta		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31264	Zugarramurdi	5,46	Zugarramurdi		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31265	Zúñiga	15,81	Zúñiga		15	Navarra (Comunidad Foral de)	31	Navarra	3101	Estella
31901	Barañain	1,39	Barañain		15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31902	Berrioplano/Berriobeiti	26,03	Berrioplano/Berriobeiti	1991	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31903	Berriozar	2,71	Berriozar	1991	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31904	Irurtzun	3,74	Irurtzun	1992	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31905	Beriáin	5,43	Beriáin	1992	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31906	Orkoien	5,64	Orkoien	1992	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31907	Zizur Mayor/Zizur Nagusia	5,05	Zizur Mayor/Zizur Nagusia	1992	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
31908	Lekunberri	6,71	Lekunberri	1995	15	Navarra (Comunidad Foral de)	31	Navarra	3104	Pamplona
32001	Allariz	85,96	Allariz (Allariz) (Santiago)		12	Galicia	32	Ourense	3201	Ourense
32002	Amoeiro	39,68	Amoeiro (Amoeiro) (Santa María)		12	Galicia	32	Ourense	3201	Ourense
32003	Arnoia, A	20,69	Outeiro Cruz (A Arnoia) (San Salvador)		12	Galicia	32	Ourense	3202	Ribadavia
32004	Avión	121,13	San Xusto (Avión) (Santos Xusto e Pastor)		12	Galicia	32	Ourense	3202	Ribadavia
32005	Baltar	93,99	Baltar (Baltar) (San Bartolomeu)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32006	Bande	98,96	Bande (Bande) (San Pedro)		12	Galicia	32	Ourense	3208	Bande
32007	Baños de Molgas	67,64	Baños de Molgas (Baños de Molgas) (San Salvador)		12	Galicia	32	Ourense	3201	Ourense
32008	Barbadás	30,24	Barbadás (Barbadás) (San Xoán)		12	Galicia	32	Ourense	3201	Ourense
32009	Barco de Valdeorras, O	85,69	Barco, O (O Barco) (San Amaro)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32010	Beade	6,40	Beade (Beade) (Santa María)		12	Galicia	32	Ourense	3202	Ribadavia
32011	Beariz	55,97	Beariz (Beariz) (Santa María)		12	Galicia	32	Ourense	3207	Carballiño, O
32012	Blancos, Os	47,56	Blancos, Os (Os Blancos) (San Breixo)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32013	Boborás	87,82	Boborás (Xuvencos) (Santa María)		12	Galicia	32	Ourense	3207	Carballiño, O
32014	Bola, A	34,90	Bola, A (Santa Baia de Berredo) (Santa Baia)		12	Galicia	32	Ourense	3209	Celanova
32015	Bolo, O	91,17	Bolo, O (O Bolo) (Santa María)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32016	Calvos de Randín	97,87	Calvos (Calvos) (Santiago)		12	Galicia	32	Ourense	3208	Bande
32017	Carballeda de Valdeorras	222,69	Carballeda (Carballeda) (San Vicenzo)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32018	Carballeda de Avia	46,37	Carballeda de Avia (Carballeda) (San Miguel)		12	Galicia	32	Ourense	3202	Ribadavia
32019	Carballiño, O	54,33	Carballiño, O (O Carballiño) (San Cibrao)		12	Galicia	32	Ourense	3207	Carballiño, O
32020	Cartelle	94,29	Outomuro (O Mundil) (Santa María)		12	Galicia	32	Ourense	3209	Celanova
32021	Castrelo do Val	122,05	Castrelo do Val (Castrelo do Val) (Santa María)		12	Galicia	32	Ourense	3205	Verín
32022	Castrelo de Miño	39,74	Barral (Barral) (Nosa Señora das Neves)		12	Galicia	32	Ourense	3202	Ribadavia
32023	Castro Caldelas	87,61	Castro de Caldelas, O (Castro Caldelas) (San Sebastián)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32024	Celanova	67,31	Celanova (Celanova) (San Rosendo)		12	Galicia	32	Ourense	3209	Celanova
32025	Cenlle	29,03	Xubín (Razamonde) (Santa María)		12	Galicia	32	Ourense	3202	Ribadavia
32026	Coles	38,11	Vilarchao (Santo Eusebio da Peroxa) (Santo Eusebio)		12	Galicia	32	Ourense	3201	Ourense
32027	Cortegada	26,88	Cortegada (Cortegada) (Santa María)		12	Galicia	32	Ourense	3202	Ribadavia
32028	Cualedro	117,62	Cualedro (Cualedro) (Santa María)		12	Galicia	32	Ourense	3205	Verín
32029	Chandrexa de Queixa	171,81	Rabal (Rabal) (Santa María)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32030	Entrimo	84,52	Terrachá, A (Entrimo) (Santa María a Real)		12	Galicia	32	Ourense	3208	Bande
32031	Esgos	37,79	Esgos (Esgos) (Santa María)		12	Galicia	32	Ourense	3201	Ourense
32032	Xinzo de Limia	132,67	Xinzo de Limia (Xinzo de Limia) (Santa Mariña)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32033	Gomesende	28,32	Sobrado (Poulo) (San Pedro)		12	Galicia	32	Ourense	3209	Celanova
32034	Gudiña, A	171,42	Gudiña, A (A Gudiña) (San Martiño e San Pedro)		12	Galicia	32	Ourense	3205	Verín
32035	Irixo, O	121,05	Irixo, O (Campo) (Santa María)		12	Galicia	32	Ourense	3207	Carballiño, O
32036	Xunqueira de Ambía	60,21	Xunqueira de Ambía (Xunqueira de Ambía) (Santa María a Real)		12	Galicia	32	Ourense	3201	Ourense
32037	Xunqueira de Espadanedo	27,65	Xunqueira de Espadanedo (Xunqueira de Espadanedo) (Santa María)		12	Galicia	32	Ourense	3201	Ourense
32038	Larouco	23,69	Larouco (Larouco) (Santa María)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32039	Laza	215,91	Laza (Laza) (San Xoán)		12	Galicia	32	Ourense	3205	Verín
32040	Leiro	38,25	Leiro (Leiro) (San Pedro)		12	Galicia	32	Ourense	3202	Ribadavia
32041	Lobeira	68,88	Vila, A (Lobeira) (San Vicente)		12	Galicia	32	Ourense	3208	Bande
32042	Lobios	168,38	Fondevila (Lobios) (San Miguel)		12	Galicia	32	Ourense	3208	Bande
32043	Maceda	101,93	Maceda (Maceda) (San Pedro)		12	Galicia	32	Ourense	3201	Ourense
32044	Manzaneda	114,59	Manzaneda (Manzaneda) (San Martiño)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32045	Maside	40,04	Maside (Maside) (San Tomé)		12	Galicia	32	Ourense	3207	Carballiño, O
32046	Melón	53,25	Melón (Melón) (Santa María)		12	Galicia	32	Ourense	3202	Ribadavia
32047	Merca, A	50,99	Merca, A (A Merca) (Santa María)		12	Galicia	32	Ourense	3209	Celanova
32048	Mezquita, A	104,25	Mezquita, A (A Mezquita) (San Martiño)		12	Galicia	32	Ourense	3205	Verín
32049	Montederramo	135,57	Montederramo (Montederramo) (Santa María)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32050	Monterrei	119,11	Monterrei (Monterrei) (Santa María)		12	Galicia	32	Ourense	3205	Verín
32051	Muíños	109,56	Mugueimes (Muíños) (San Pedro)		12	Galicia	32	Ourense	3208	Bande
32052	Nogueira de Ramuín	98,31	Luíntra (Nogueira de Ramuín) (San Martiño)		12	Galicia	32	Ourense	3201	Ourense
32053	Oímbra	71,86	Oímbra (Oímbra) (Santa María)		12	Galicia	32	Ourense	3205	Verín
32054	Ourense	84,55	Ourense (Ourense)		12	Galicia	32	Ourense	3201	Ourense
32055	Paderne de Allariz	38,76	Rioseco (Figueiroá) (San Xillao)		12	Galicia	32	Ourense	3201	Ourense
32056	Padrenda	57,04	San Roque de Crespos (Crespos) (San Xoán)		12	Galicia	32	Ourense	3208	Bande
32057	Parada de Sil	62,43	Parada de Sil (Parada de Sil) (Santa Mariña)		12	Galicia	32	Ourense	3201	Ourense
32058	Pereiro de Aguiar, O	60,89	Pereiro de Aguiar, O (Prexigueiró) (San Salvador)		12	Galicia	32	Ourense	3201	Ourense
32059	Peroxa, A	54,52	Peroxa, A (A Peroxa) (Santiago)		12	Galicia	32	Ourense	3201	Ourense
32060	Petín	30,48	Petín (Petín) (Santiago)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32061	Piñor	52,69	Piñor (Barrán) (San Xoán)		12	Galicia	32	Ourense	3207	Carballiño, O
32062	Porqueira	43,40	Forxa (Porqueira) (Santa María)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32063	Pobra de Trives, A	84,71	Pobra de Trives, A (A Pobra de Trives) (Santo Cristo da Misericordia)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32064	Pontedeva	9,86	Aldea de Deva (Pontedeva) (San Breixo)		12	Galicia	32	Ourense	3202	Ribadavia
32065	Punxín	17,08	Forxa, A (Punxín) (Santa María)		12	Galicia	32	Ourense	3207	Carballiño, O
32066	Quintela de Leirado	31,26	Quintela de Leirado (Quintela de Leirado) (San Paulo)		12	Galicia	32	Ourense	3209	Celanova
32067	Rairiz de Veiga	72,11	Rairiz de Veiga (Rairiz de Veiga) (San Xoán)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32068	Ramirás	40,66	Ramirás (Freás de Eiras) (Santa María)		12	Galicia	32	Ourense	3209	Celanova
32069	Ribadavia	25,16	Ribadavia (Ribadavia) (San Domingos)		12	Galicia	32	Ourense	3202	Ribadavia
32070	San Xoán de Río	61,14	Campo, O (San Xoán de Río) (San Xoán)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32071	Riós	144,44	Riós (Riós) (Santa María)		12	Galicia	32	Ourense	3205	Verín
32072	Rúa, A	35,91	Rúa de Valdeorras, A (A Rúa de Valdeorras) (Santo Estevo)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32073	Rubiá	100,53	Rubiá (Rubiá) (Santa Mariña)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32074	San Amaro	29,03	San Amaro (Beariz) (San Martiño)		12	Galicia	32	Ourense	3207	Carballiño, O
32075	San Cibrao das Viñas	39,48	San Cibrao das Viñas (San Cibrao das Viñas) (Santo Ildefonso)		12	Galicia	32	Ourense	3201	Ourense
32076	San Cristovo de Cea	94,44	Cea (Cea) (San Cristovo)		12	Galicia	32	Ourense	3207	Carballiño, O
32077	Sandiás	52,84	Sandiás (Sandiás) (Santo Estevo)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32078	Sarreaus	77,29	Sarreaus (Sarreaus) (San Salvador)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32079	Taboadela	25,19	Taboadela (Taboadela) (San Miguel)		12	Galicia	32	Ourense	3201	Ourense
32080	Teixeira, A	27,64	Teixeira, A (Lumeares) (San Salvador)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32081	Toén	58,29	Toén (Toén) (Santa María)		12	Galicia	32	Ourense	3201	Ourense
32082	Trasmiras	56,74	Trasmiras (Trasmiras) (San Xoán)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32083	Veiga, A	290,09	Veiga, A (A Veiga) (Santa María)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32084	Verea	94,23	Carballo (Verea) (Santiago)		12	Galicia	32	Ourense	3208	Bande
32085	Verín	94,07	Verín (Verín) (Santa María a Maior)		12	Galicia	32	Ourense	3205	Verín
32086	Viana do Bolo	270,41	Viana do Bolo (Viana do Bolo) (Santa María)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
32087	Vilamarín	56,09	Vilamarín (Vilamarín) (Santiago)		12	Galicia	32	Ourense	3201	Ourense
32088	Vilamartín de Valdeorras	88,26	Vilamartín (Vilamartín de Valdeorras) (San Xurxo)		12	Galicia	32	Ourense	3206	Barco de Valdeorras, O
32089	Vilar de Barrio	106,74	Vilar de Barrio (Vilar de Barrio) (San Pedro Fiz)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32090	Vilar de Santos	20,70	Vilar de Santos (Vilar de Santos) (San Xoán)		12	Galicia	32	Ourense	3203	Xinzo de Limia
32091	Vilardevós	152,13	Vilardevós (Vilardevós) (San Miguel)		12	Galicia	32	Ourense	3205	Verín
32092	Vilariño de Conso	200,22	Vilariño de Conso (Vilariño de Conso) (San Martiño)		12	Galicia	32	Ourense	3204	Pobra de Trives, A
33001	Allande	342,24	Pola de Allande		03	Asturias (Principado de)	33	Asturias	3314	Tineo
33002	Aller	375,89	Cabanaquinta/Cabañaquinta		03	Asturias (Principado de)	33	Asturias	3302	Lena
33003	Amieva	113,90	Sames		03	Asturias (Principado de)	33	Asturias	3303	Cangas de Onís
33004	Avilés	26,81	Avilés		03	Asturias (Principado de)	33	Asturias	3304	Avilés
33005	Belmonte de Miranda	208,01	Belmonte/Balmonte		03	Asturias (Principado de)	33	Asturias	3305	Grado
33006	Bimenes	32,69	Martimporra		03	Asturias (Principado de)	33	Asturias	3306	Siero
33007	Boal	120,28	Boal		03	Asturias (Principado de)	33	Asturias	3315	Valdés
33008	Cabrales	238,29	Carreña		03	Asturias (Principado de)	33	Asturias	3311	Llanes
33009	Cabranes	38,31	Santolaya                                         		03	Asturias (Principado de)	33	Asturias	3318	Piloña
33010	Candamo	71,97	Grullos		03	Asturias (Principado de)	33	Asturias	3316	Pravia
33011	Cangas del Narcea	823,57	Cangas del Narcea		03	Asturias (Principado de)	33	Asturias	3301	Cangas del Narcea
33012	Cangas de Onís	212,75	Cangues dOnís/Cangas de Onís		03	Asturias (Principado de)	33	Asturias	3303	Cangas de Onís
33013	Caravia	13,36	Prado		03	Asturias (Principado de)	33	Asturias	3317	Villaviciosa
33014	Carreño	66,75	Candás		03	Asturias (Principado de)	33	Asturias	3308	Gijón
33015	Caso	307,94	Campu, El                                         		03	Asturias (Principado de)	33	Asturias	3309	Laviana
33016	Castrillón	55,34	Piedrasblancas		03	Asturias (Principado de)	33	Asturias	3304	Avilés
33017	Castropol	125,77	Castropol		03	Asturias (Principado de)	33	Asturias	3307	Castropol
33018	Coaña	65,80	Coaña		03	Asturias (Principado de)	33	Asturias	3315	Valdés
33019	Colunga	97,57	Colunga		03	Asturias (Principado de)	33	Asturias	3317	Villaviciosa
33020	Corvera de Asturias	46,01	Nubledo/Nubleo                                    		03	Asturias (Principado de)	33	Asturias	3304	Avilés
